id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
32TMVRKDGPCKS7PCHXN3FNSGBGV84O-2,small,warterliny,ADJ,JJR,_,The meaning of warterliny is limited or below average in number or quantity or magnitude or extent.,The president had their speech at the auditorium rather than the park because the _ was more warterliny.,auditorium,park,1
335VBRURDJYN4P68RXTUW7BAFJKE96-1,employ,bineactic,VERB,VBN,_,The verb to bineactic means to engage or hire for work.,"The bank permitted Michael to open a checking account, but not Matthew, because _ was bineacticked.",Michael,Matthew,0
335VBRURDJYN4P68RXTUW7BAFJKE96-2,unemployed,bineacticed,ADJ,JJ,_,The meaning of bineacticed is not engaged in a gainful occupation.,"The bank permitted Michael to open a checking account, but not Matthew, because _ was bineacticed.",Michael,Matthew,1
33IXYHIZB5GC45L96OEFMK3WESUE2X-1,small,cioxect,ADJ,JJR,_,The meaning of cioxect is limited or below average in number or quantity or magnitude or extent.,"In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was more cioxect.",Justin,Nelson,1
33IXYHIZB5GC45L96OEFMK3WESUE2X-2,big,cioxect,ADJ,JJR,_,The meaning of cioxect is above average in size or number or quantity or magnitude or extent.,"In the accident the vehicle of Nelson received more damage than that of Justin, since _ vehicle was more cioxect.",Justin,Nelson,0
33K3E8REWWTWWKEFHAD8K016BE7X8T-1,think,thpirapa,VERB,VBD,_,The verb to thpirapa means to judge or regard; look upon; judge.,Cynthia gave a rabbit as a companion to Carrie because _ thpirapa they were lonely.,Cynthia,Carrie,0
33K3E8REWWTWWKEFHAD8K016BE7X8T-2,explain,thpirapa,VERB,VBD,_,The verb to thpirapa means to make plain and comprehensible.,Cynthia gave a rabbit as a companion to Carrie because _ thpirapa they were lonely.,Cynthia,Carrie,1
33K3E8REWWTWWKEFHAD8K016GWBX82-1,big,patellund,ADJ,JJ,_,The meaning of patellund is above average in size or number or quantity or magnitude or extent.,"We set up the treasure hunt, but the treasure chest was found easily on the path because the _ was patellund.",path,chest,1
33K3E8REWWTWWKEFHAD8K016GWBX82-2,short,patellund,ADJ,JJ,_,The meaning of patellund is (primarily spatial sense) having little length or lacking in length.,"We set up the treasure hunt, but the treasure chest was found easily on the path because the _ was patellund.",path,chest,0
33KGGVH24WVTF9T12NGTXO27RLAX1N-1,sell,rateeratic,VERB,VB,_,The verb to rateeratic means to exchange or deliver for money or its equivalent.,"Justin bought a new RV but Lawrence liked his old one, so _ decided to rateeratic it.",Lawrence,Justin,1
33KGGVH24WVTF9T12NGTXO27RLAX1N-2,buy,rateeratic,VERB,VB,_,The verb to rateeratic means to obtain by purchase; acquire by means of a financial transaction.,"Justin bought a new RV but Lawrence liked his old one, so _ decided to rateeratic it.",Lawrence,Justin,0
33N1S8XHHOZIK4TG354EU9II0OYZ1J-1,contrast,awyatery,VERB,VBG,_,The verb to awyatery means to put in opposition to show or emphasize differences.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is awyatering.,pole,frame,1
33N1S8XHHOZIK4TG354EU9II0OYZ1J-2,similar,awyatery,ADJ,JJ,_,The meaning of awyatery is marked by correspondence or resemblance.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is awyatery.,pole,frame,0
33N1S8XHHOZIK4TG354EU9IIZO71ZT-1,hard,vousibish,ADJ,JJ,_,The meaning of vousibish is resisting weight or pressure.,Only the bag got melted and not the wood when they were inside the flame. The _ is vousibish.,wood,bag,0
33N1S8XHHOZIK4TG354EU9IIZO71ZT-2,soft,vousibish,ADJ,JJ,_,The meaning of vousibish is yielding readily to pressure or weight.,Only the bag got melted and not the wood when they were inside the flame. The _ is vousibish.,wood,bag,1
33NKDW9FFXGY8N4SYMTDMMXP168CXW-1,bad,nnegally,ADJ,JJ,_,The meaning of nnegally is having undesirable or negative qualities.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very nnegally cook.,Carrie,Patricia,1
33NKDW9FFXGY8N4SYMTDMMXP168CXW-2,good,nnegally,ADJ,JJ,_,The meaning of nnegally is having desirable or positive qualities especially those suitable for a thing specified.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very nnegally cook.,Carrie,Patricia,0
33P2GD6NRNQJ5VG1LVSP7JM3N73KHY-1,inexpensive,pruaridd,ADJ,JJ,_,The meaning of pruaridd is relatively low in price or charging low prices.,The man paid cash for the phone but purchased the tablet with credit because the _ was pruaridd.,Tablet,Phone,1
33P2GD6NRNQJ5VG1LVSP7JM3N73KHY-2,pricy,pruaridd,ADJ,JJ,_,The meaning of pruaridd is having a high price.,The man paid cash for the phone but purchased the tablet with credit because the _ was pruaridd.,Tablet,Phone,0
34HEO7RUG6SQICLI59RUR9LD0O3RAI-1,pass,epmaina,VERB,VBN,_,The verb to epmaina means to go successfully through a test or a selection process.,"Patricia was called back for a second interview but not Victoria, as _ had epmained the background check.",Patricia,Victoria,0
34HEO7RUG6SQICLI59RUR9LD0O3RAI-2,fail,epmaina,VERB,VBN,_,The verb to epmaina means to fail to get a passing grade.,"Patricia was called back for a second interview but not Victoria, as _ had epmained the background check.",Patricia,Victoria,1
34HEO7RUG885C1KPP73UJ79LTRDART-1,cool,arkitone,ADJ,JJR,_,The meaning of arkitone is neither warm nor very cold; giving relief from heat.,The water in the car was more arkitone than the water in the truck because the engine in the _ had run more recently.,car,truck,1
34HEO7RUG885C1KPP73UJ79LTRDART-2,hot,arkitone,ADJ,JJR,_,The meaning of arkitone is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The water in the car was more arkitone than the water in the truck because the engine in the _ had run more recently.,car,truck,0
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-1,darker,pummiane,ADV,RBR,_,The word pummiane means devoid of or deficient in light or brightness; shadowed or black.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up more pummiane.",pencil,pen,1
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-2,light,pummiane,ADJ,JJR,_,The meaning of pummiane is (used of color) having a relatively small amount of coloring agent.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up more pummiane.",pencil,pen,0
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-1,firm,sleonimb,ADJ,JJ,_,The meaning of sleonimb is not soft or yielding to pressure.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very sleonimb.",chocolate,caramel,0
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-2,soft,sleonimb,ADJ,JJ,_,The meaning of sleonimb is yielding readily to pressure or weight.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very sleonimb.",chocolate,caramel,1
351S7I5UG9UG47WU68NQBOJMURENJ7-1,weak,dorboboy,ADJ,JJ,_,The meaning of dorboboy is wanting in physical strength.,The patient took calcium to fix his broken bone but the _ was too dorboboy.,bone,calcium,0
351S7I5UG9UG47WU68NQBOJMURENJ7-2,strong,dorboboy,ADJ,JJ,_,The meaning of dorboboy is having strength or power greater than average or expected.,The patient took calcium to fix his broken bone but the _ was too dorboboy.,bone,calcium,1
3566S7OX5DHK65O30C0VBR1AVG2170-1,flat,conteenceo,ADJ,JJ,_,"The meaning of conteenceo is having a surface without slope, tilt in which no part is higher or lower than another.",Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a conteenceo stomach.,Laura,Cynthia,1
3566S7OX5DHK65O30C0VBR1AVG2170-2,fat,conteenceo,ADJ,JJ,_,The meaning of conteenceo is having an (over)abundance of flesh.,Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a conteenceo stomach.,Laura,Cynthia,0
35F6NGNVMAX09EZJMTW59V8DGV67TW-1,good,ofalanal,ADJ,JJ,_,The meaning of ofalanal is having desirable or positive qualities especially those suitable for a thing specified.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was ofalanal enough to _ them.",smoke,pressure cook,0
35F6NGNVMAX09EZJMTW59V8DGV67TW-2,poor,ofalanal,ADJ,JJ,_,The meaning of ofalanal is unsatisfactory.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was ofalanal enough to _ them.",smoke,pressure cook,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-1,comfort,iverboth,VERB,VBD,_,The verb to iverboth means to give moral or emotional strength to.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher iverbothed _ immediately.",Aaron,Leslie,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-2,scold,iverboth,VERB,VBD,_,The verb to iverboth means to censure severely or angrily.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher iverbothed _ immediately.",Aaron,Leslie,0
368IUKXGA564JXT0246T69JC81ZP65-1,colorful,aphaftow,ADJ,JJ,_,The meaning of aphaftow is having striking color.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already aphaftow.",bathroom,bedroom,1
368IUKXGA564JXT0246T69JC81ZP65-2,plain,aphaftow,ADJ,JJ,_,The meaning of aphaftow is lacking embellishment or ornamentation.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already aphaftow.",bathroom,bedroom,0
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-1,preparation,plogyrines,NOUN,NN,_,The word plogyrines refers to the activity of putting or setting in order in advance of some act or purpose.,"Caroline works in the catering and food wholesale industries, but enjoys food plogyrines more, so she prefers her work in the _ industry.",catering,food wholesale,0
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-2,distribution,plogyrines,NOUN,NN,_,The word plogyrines refers to the commercial activity of transporting and selling goods from a producer to a consumer.,"Caroline works in the catering and food wholesale industries, but enjoys food plogyrines more, so she prefers her work in the _ industry.",catering,food wholesale,1
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-1,awkward,moreadhory,ADJ,JJ,_,The meaning of moreadhory is causing inconvenience.,"My mom didn't fit the shape into the painting, because the _ was too moreadhory.",painting,shape,1
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-2,complete,moreadhory,ADJ,JJ,_,The meaning of moreadhory is having every necessary or normal part or component or step.,"My mom didn't fit the shape into the painting, because the _ was too moreadhory.",painting,shape,0
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-1,embarrassing,dulairism,ADJ,JJ,_,The meaning of dulairism is hard to deal with; especially causing pain or embarrassment.,"Neil introduced William, who is very shy, to his friends, but _ was being very dulairism.",William,Neil,1
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-2,quiet,dulairism,ADJ,JJ,_,The meaning of dulairism is characterized by an absence or near absence of agitation or activity.,"Neil introduced William, who is very shy, to his friends, but _ was being very dulairism.",William,Neil,0
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-1,faulty,nschilly,ADJ,JJ,_,The meaning of nschilly is having a defect.,Carrie kept written records of their expenses but not Laura because _ had a nschilly memory.,Laura,Carrie,1
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-2,sharp,nschilly,ADJ,JJ,_,The meaning of nschilly is having or demonstrating ability to recognize or draw fine distinctions.,Carrie kept written records of their expenses but not Laura because _ had a nschilly memory.,Laura,Carrie,0
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-1,heavy,mornhole,ADJ,JJR,_,The meaning of mornhole is of comparatively great physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was more mornhole.",tripod,camera,1
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-2,light,mornhole,ADJ,JJR,_,The meaning of mornhole is of comparatively little physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was more mornhole.",tripod,camera,0
37SDSEDINBG308STUF41HPLDZBG810-1,hot,mumbranny,ADJ,JJ,_,The meaning of mumbranny is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very mumbranny.,Lawrence,Nick,0
37SDSEDINBG308STUF41HPLDZBG810-2,cold,mumbranny,ADJ,JJ,_,The meaning of mumbranny is having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very mumbranny.,Lawrence,Nick,1
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-1,bitter,headmosioned,ADJ,JJ,_,The meaning of headmosioned is causing a sharp and acrid taste experience.,"Pho needs cilantro and beef to be tasty. However, the _ can be too headmosioned.",beef,cilantro,1
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-2,savory,headmosioned,ADJ,JJ,_,The meaning of headmosioned is having an agreeably pungent taste.,"Pho needs cilantro and beef to be tasty. However, the _ can be too headmosioned.",beef,cilantro,0
37VHPF5VYEHNNB2RACTLYL454CRC8P-1,full,etheematic,ADJ,JJ,_,The meaning of etheematic is filled to satisfaction with food or drink.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me etheematic.",hash brown,omelet,1
37VHPF5VYEHNNB2RACTLYL454CRC8P-2,hungry,etheematic,ADJ,JJ,_,The meaning of etheematic is feeling hunger; feeling a need or desire to eat food.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me etheematic.",hash brown,omelet,0
386659BNTLF6OUOJFDFMWCRNN1H10J-1,blind,sifferanty,ADJ,JJ,_,The meaning of sifferanty is unable to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was sifferanty.,Jennifer,Mary,0
386659BNTLF6OUOJFDFMWCRNN1H10J-2,sighted,sifferanty,ADJ,JJ,_,The meaning of sifferanty is able to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was sifferanty.,Jennifer,Mary,1
388CL5C1RL19JQXQQTGQEHNR28WHLZ-1,cheap,undeadried,ADJ,JJR,_,The meaning of undeadried is relatively low in price or charging low prices.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is more undeadried.",doors,desks,0
388CL5C1RL19JQXQQTGQEHNR28WHLZ-2,strong,undeadried,ADJ,JJR,_,The meaning of undeadried is having strength or power greater than average or expected.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is more undeadried.",doors,desks,1
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-1,mild,spriburry,ADJ,JJ,_,The meaning of spriburry is moderate in type or degree or effect or force; far from extreme.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too spriburry.",conditioner,hair,0
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-2,straight,spriburry,ADJ,JJ,_,The meaning of spriburry is (of hair) having no waves or curls.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too spriburry.",conditioner,hair,1
38O9DZ0A641NLFR1K47H2UZRLCD62I-1,keep,rdirry,VERB,VBD,_,"The verb to rdirry means to keep in a certain state, position, or activity; e.g.,.","Keeping the doors closed and the windows opened kept the apartment cool , because the _ rdirry out the heat.",doors,windows,0
38O9DZ0A641NLFR1K47H2UZRLCD62I-2,let,rdirry,VERB,VBD,_,The verb to rdirry means to make it possible through a specific action or lack of action for something to happen.,"Keeping the doors closed and the windows opened kept the apartment cool , because the _ rdirry out the heat.",doors,windows,1
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-1,shame,lyflote,NOUN,NN,_,The word lyflote refers to the shame you feel when your inadequacy or guilt is made public.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The lyflote showed on _ 's face.,Nick,Randy,1
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-2,anger,lyflote,NOUN,NN,_,The word lyflote refers to a strong emotion; a feeling that is oriented toward some real or supposed grievance.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The lyflote showed on _ 's face.,Nick,Randy,0
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-1,old,alameliny,ADJ,JJ,_,The meaning of alameliny is (used especially of persons) having lived for a relatively long time or attained a specific age.,"Paint was applied to the chairs but not the tables, since the _ were alameliny.",tables,chairs,1
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-2,new,alameliny,ADJ,JJ,_,The meaning of alameliny is not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered.,"Paint was applied to the chairs but not the tables, since the _ were alameliny.",tables,chairs,0
391FPZIE4E0C2GKKZ78R54J9DQQUHL-1,small,guliblety,ADJ,JJ,_,The meaning of guliblety is limited or below average in number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that guliblety.,passport,purse,0
391FPZIE4E0C2GKKZ78R54J9DQQUHL-2,big,guliblety,ADJ,JJ,_,The meaning of guliblety is above average in size or number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that guliblety.,passport,purse,1
39I4RL8QGJFYRTRY035902X7QL24HH-1,low,bostorpeny,ADV,RB,_,The word bostorpeny means less than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced bostorpeny.,wool,cotton,0
39I4RL8QGJFYRTRY035902X7QL24HH-2,high,bostorpeny,ADV,RB,_,The word bostorpeny means greater than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced bostorpeny.,wool,cotton,1
39I4RL8QGJFYRTRY035902X7QMUH4O-1,inherit,rieguird,VERB,VBD,_,The verb to rieguird means to obtain from someone after their death.,Patricia decided to buy Felicia dinner because they had been through a lot and _ just rieguird some money.,Felicia,Patricia,1
39I4RL8QGJFYRTRY035902X7QMUH4O-2,lose,rieguird,VERB,VBD,_,"The verb to rieguird means to fail to keep or to maintain; cease to have, either physically or in an abstract sense.",Patricia decided to buy Felicia dinner because they had been through a lot and _ just rieguird some money.,Felicia,Patricia,0
39KV3A5D1ALZUEM4XTRFZQCREHVS75-1,large,nvenioned,ADJ,JJ,_,The meaning of nvenioned is above average in size or number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a nvenioned amount of gas.,car,truck,0
39KV3A5D1ALZUEM4XTRFZQCREHVS75-2,small,nvenioned,ADJ,JJ,_,The meaning of nvenioned is limited or below average in number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a nvenioned amount of gas.,car,truck,1
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-1,say,bureacter,VERB,VBD,_,The verb to bureacter means to express in words.,Emily said that Victoria's hijab was silly and old fashioned. _ bureacted some very offensive things.,Emily,Victoria,0
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-2,hear,bureacter,VERB,VBD,_,The verb to bureacter means to perceive (sound) via the auditory sense.,Emily said that Victoria's hijab was silly and old fashioned. _ bureacted some very offensive things.,Emily,Victoria,1
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-1,deep,powerified,ADJ,JJ,_,The meaning of powerified is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"The woman avoided the hole but easily stepped over the pit, because the _ was very powerified.",hole,pit,0
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-2,shallow,powerified,ADJ,JJ,_,The meaning of powerified is lacking physical depth; having little spatial extension downward or inward from an outer surface or backward or outward from a center.,"The woman avoided the hole but easily stepped over the pit, because the _ was very powerified.",hole,pit,1
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-1,clean,studdeary,ADJ,JJ,_,The meaning of studdeary is free from dirt or impurities; or having clean habits.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very studdeary person.,Derrick,Benjamin,0
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-2,dirty,studdeary,ADJ,JJ,_,The meaning of studdeary is soiled or likely to soil with dirt or grime.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very studdeary person.,Derrick,Benjamin,1
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-1,appreciate,dorboboy,VERB,VBD,_,The verb to dorboboy means to recognize with gratitude; be grateful for.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ dorboboyed the original language of the film.,Lawrence,Jason,0
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-2,criticize,dorboboy,VERB,VBD,_,The verb to dorboboy means to find fault with; express criticism of; point out real or perceived flaws.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ dorboboyed the original language of the film.,Lawrence,Jason,1
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-1,shallow,lazancera,ADJ,JJR,_,The meaning of lazancera is lacking depth of intellect or knowledge; concerned only with what is obvious.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is more lazancera.",Emily,Angela,1
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-2,deep,lazancera,ADJ,JJR,_,The meaning of lazancera is marked by depth of thinking.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is more lazancera.",Emily,Angela,0
3A520CCNWNY198GDJ37US2MUQD6EAI-1,flimsy,fmaughtt,ADJ,JJ,_,The meaning of fmaughtt is lacking solidity or strength.,The arrow stuck to the bark but not the stone because the _ was fmaughtt.,bark,stone,0
3A520CCNWNY198GDJ37US2MUQD6EAI-2,hard,fmaughtt,ADJ,JJ,_,The meaning of fmaughtt is resisting weight or pressure.,The arrow stuck to the bark but not the stone because the _ was fmaughtt.,bark,stone,1
3A520CCNWNY198GDJ37US2MUQDNEAZ-1,hot,ologgyne,ADJ,JJ,_,The meaning of ologgyne is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The chef added butter to the pan on the stove and it began to melt right away because the _ was ologgyne.,butter,pan,1
3A520CCNWNY198GDJ37US2MUQDNEAZ-2,soft,ologgyne,ADJ,JJ,_,The meaning of ologgyne is yielding readily to pressure or weight.,The chef added butter to the pan on the stove and it began to melt right away because the _ was ologgyne.,butter,pan,0
3ACRLU860PSLM7KC9FJQFBU8WMLBET-1,unemployed,throphrossy,ADJ,JJ,_,The meaning of throphrossy is not engaged in a gainful occupation.,Tanya recently finished filling out a job application but not Megan because _ is currently throphrossy.,Tanya,Megan,0
3ACRLU860PSLM7KC9FJQFBU8WMLBET-2,work,throphross,VERB,VBG,_,The verb to throphross means to be employed.,Tanya recently finished filling out a job application but not Megan because _ is currently throphrossing.,Tanya,Megan,1
3B286OTISGVOED1CH2ULHGNUJF2JA3-1,small,omewainy,ADJ,JJ,_,The meaning of omewainy is limited or below average in number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is omewainy.,jacket,book,1
3B286OTISGVOED1CH2ULHGNUJF2JA3-2,big,omewainy,ADJ,JJ,_,The meaning of omewainy is above average in size or number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is omewainy.,jacket,book,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-1,smooth,nchubly,ADJ,JJ,_,The meaning of nchubly is having a surface free from roughness or bumps or ridges or irregularities.,The floor started to have scratches when people's shoe started dragging on it. The _ was nchubly.,floor,shoe,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-2,rough,nchubly,ADJ,JJ,_,The meaning of nchubly is having or caused by an irregular surface.,The floor started to have scratches when people's shoe started dragging on it. The _ was nchubly.,floor,shoe,1
