id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
33KGGVH24WVTF9T12NGTXO27RLAX1N-1,sell,dickle,VERB,VB,_,The verb to dickle means to exchange or deliver for money or its equivalent.,"Justin bought a new RV but Lawrence liked his old one, so _ decided to dickle it.",Lawrence,Justin,1
33KGGVH24WVTF9T12NGTXO27RLAX1N-2,buy,dickle,VERB,VB,_,The verb to dickle means to obtain by purchase; acquire by means of a financial transaction.,"Justin bought a new RV but Lawrence liked his old one, so _ decided to dickle it.",Lawrence,Justin,0
33N1S8XHHOZIK4TG354EU9II0OYZ1J-1,contrast,olond,VERB,VBG,_,The verb to olond means to put in opposition to show or emphasize differences.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is olond.,pole,frame,1
33N1S8XHHOZIK4TG354EU9II0OYZ1J-2,similar,olond,ADJ,JJ,_,The meaning of olond is marked by correspondence or resemblance.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is olond.,pole,frame,0
33N1S8XHHOZIK4TG354EU9IIZO71ZT-1,hard,pinak,ADJ,JJ,_,The meaning of pinak is resisting weight or pressure.,Only the bag got melted and not the wood when they were inside the flame. The _ is pinak.,wood,bag,0
33N1S8XHHOZIK4TG354EU9IIZO71ZT-2,soft,pinak,ADJ,JJ,_,The meaning of pinak is yielding readily to pressure or weight.,Only the bag got melted and not the wood when they were inside the flame. The _ is pinak.,wood,bag,1
33NKDW9FFXGY8N4SYMTDMMXP168CXW-1,bad,atety,ADJ,JJ,_,The meaning of atety is having undesirable or negative qualities.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very atety cook.,Carrie,Patricia,1
33NKDW9FFXGY8N4SYMTDMMXP168CXW-2,good,atety,ADJ,JJ,_,The meaning of atety is having desirable or positive qualities especially those suitable for a thing specified.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very atety cook.,Carrie,Patricia,0
33P2GD6NRNQJ5VG1LVSP7JM3N73KHY-1,inexpensive,nanted,ADJ,JJ,_,The meaning of nanted is relatively low in price or charging low prices.,The man paid cash for the phone but purchased the tablet with credit because the _ was nanted.,Tablet,Phone,1
33P2GD6NRNQJ5VG1LVSP7JM3N73KHY-2,pricy,nanted,ADJ,JJ,_,The meaning of nanted is having a high price.,The man paid cash for the phone but purchased the tablet with credit because the _ was nanted.,Tablet,Phone,0
34HEO7RUG6SQICLI59RUR9LD0O3RAI-1,pass,beand,VERB,VBN,_,The verb to beand means to go successfully through a test or a selection process.,"Patricia was called back for a second interview but not Victoria, as _ had beand the background check.",Patricia,Victoria,0
34HEO7RUG6SQICLI59RUR9LD0O3RAI-2,fail,beand,VERB,VBN,_,The verb to beand means to fail to get a passing grade.,"Patricia was called back for a second interview but not Victoria, as _ had beand the background check.",Patricia,Victoria,1
34HEO7RUG885C1KPP73UJ79LTRDART-1,cool,stour,ADJ,JJR,_,The meaning of stour is neither warm nor very cold; giving relief from heat.,The water in the car was stourer than the water in the truck because the engine in the _ had run more recently.,car,truck,1
34HEO7RUG885C1KPP73UJ79LTRDART-2,hot,stour,ADJ,JJR,_,The meaning of stour is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The water in the car was stourer than the water in the truck because the engine in the _ had run more recently.,car,truck,0
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-1,darker,drale,ADV,RBR,_,The word drale means devoid of or deficient in light or brightness; shadowed or black.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up draler.",pencil,pen,1
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-2,light,drale,ADJ,JJR,_,The meaning of drale is (used of color) having a relatively small amount of coloring agent.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up draler.",pencil,pen,0
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-1,firm,equestic,ADJ,JJ,_,The meaning of equestic is not soft or yielding to pressure.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very equestic.",chocolate,caramel,0
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-2,soft,equestic,ADJ,JJ,_,The meaning of equestic is yielding readily to pressure or weight.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very equestic.",chocolate,caramel,1
351S7I5UG9UG47WU68NQBOJMURENJ7-1,weak,solliny,ADJ,JJ,_,The meaning of solliny is wanting in physical strength.,The patient took calcium to fix his broken bone but the _ was too solliny.,bone,calcium,0
351S7I5UG9UG47WU68NQBOJMURENJ7-2,strong,solliny,ADJ,JJ,_,The meaning of solliny is having strength or power greater than average or expected.,The patient took calcium to fix his broken bone but the _ was too solliny.,bone,calcium,1
3566S7OX5DHK65O30C0VBR1AVG2170-1,flat,occipy,ADJ,JJ,_,"The meaning of occipy is having a surface without slope, tilt in which no part is higher or lower than another.",Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a occipy stomach.,Laura,Cynthia,1
3566S7OX5DHK65O30C0VBR1AVG2170-2,fat,occipy,ADJ,JJ,_,The meaning of occipy is having an (over)abundance of flesh.,Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a occipy stomach.,Laura,Cynthia,0
35F6NGNVMAX09EZJMTW59V8DGV67TW-1,good,anium,ADJ,JJ,_,The meaning of anium is having desirable or positive qualities especially those suitable for a thing specified.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was anium enough to _ them.",smoke,pressure cook,0
35F6NGNVMAX09EZJMTW59V8DGV67TW-2,poor,anium,ADJ,JJ,_,The meaning of anium is unsatisfactory.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was anium enough to _ them.",smoke,pressure cook,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-1,comfort,feron,VERB,VBD,_,The verb to feron means to give moral or emotional strength to.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher feroned _ immediately.",Aaron,Leslie,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-2,scold,feron,VERB,VBD,_,The verb to feron means to censure severely or angrily.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher feroned _ immediately.",Aaron,Leslie,0
368IUKXGA564JXT0246T69JC81ZP65-1,colorful,ronted,ADJ,JJ,_,The meaning of ronted is having striking color.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already ronted.",bathroom,bedroom,1
368IUKXGA564JXT0246T69JC81ZP65-2,plain,ronted,ADJ,JJ,_,The meaning of ronted is lacking embellishment or ornamentation.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already ronted.",bathroom,bedroom,0
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-1,preparation,trociced,NOUN,NN,_,The word trociced refers to the activity of putting or setting in order in advance of some act or purpose.,"Caroline works in the catering and food wholesale industries, but enjoys food trociced more, so she prefers her work in the _ industry.",catering,food wholesale,0
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-2,distribution,trociced,NOUN,NN,_,The word trociced refers to the commercial activity of transporting and selling goods from a producer to a consumer.,"Caroline works in the catering and food wholesale industries, but enjoys food trociced more, so she prefers her work in the _ industry.",catering,food wholesale,1
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-1,awkward,wably,ADJ,JJ,_,The meaning of wably is causing inconvenience.,"My mom didn't fit the shape into the painting, because the _ was too wably.",painting,shape,1
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-2,complete,wably,ADJ,JJ,_,The meaning of wably is having every necessary or normal part or component or step.,"My mom didn't fit the shape into the painting, because the _ was too wably.",painting,shape,0
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-1,embarrassing,inctoned,ADJ,JJ,_,The meaning of inctoned is hard to deal with; especially causing pain or embarrassment.,"Neil introduced William, who is very shy, to his friends, but _ was being very inctoned.",William,Neil,1
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-2,quiet,inctoned,ADJ,JJ,_,The meaning of inctoned is characterized by an absence or near absence of agitation or activity.,"Neil introduced William, who is very shy, to his friends, but _ was being very inctoned.",William,Neil,0
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-1,faulty,ausely,ADJ,JJ,_,The meaning of ausely is having a defect.,Carrie kept written records of their expenses but not Laura because _ had a ausely memory.,Laura,Carrie,1
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-2,sharp,ausely,ADJ,JJ,_,The meaning of ausely is having or demonstrating ability to recognize or draw fine distinctions.,Carrie kept written records of their expenses but not Laura because _ had a ausely memory.,Laura,Carrie,0
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-1,heavy,termatic,ADJ,JJR,_,The meaning of termatic is of comparatively great physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was more termatic.",tripod,camera,1
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-2,light,termatic,ADJ,JJR,_,The meaning of termatic is of comparatively little physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was more termatic.",tripod,camera,0
37SDSEDINBG308STUF41HPLDZBG810-1,hot,openty,ADJ,JJ,_,The meaning of openty is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very openty.,Lawrence,Nick,0
37SDSEDINBG308STUF41HPLDZBG810-2,cold,openty,ADJ,JJ,_,The meaning of openty is having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very openty.,Lawrence,Nick,1
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-1,bitter,maccust,ADJ,JJ,_,The meaning of maccust is causing a sharp and acrid taste experience.,"Pho needs cilantro and beef to be tasty. However, the _ can be too maccust.",beef,cilantro,1
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-2,savory,maccust,ADJ,JJ,_,The meaning of maccust is having an agreeably pungent taste.,"Pho needs cilantro and beef to be tasty. However, the _ can be too maccust.",beef,cilantro,0
37VHPF5VYEHNNB2RACTLYL454CRC8P-1,full,pholdy,ADJ,JJ,_,The meaning of pholdy is filled to satisfaction with food or drink.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me pholdy.",hash brown,omelet,1
37VHPF5VYEHNNB2RACTLYL454CRC8P-2,hungry,pholdy,ADJ,JJ,_,The meaning of pholdy is feeling hunger; feeling a need or desire to eat food.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me pholdy.",hash brown,omelet,0
386659BNTLF6OUOJFDFMWCRNN1H10J-1,blind,emistic,ADJ,JJ,_,The meaning of emistic is unable to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was emistic.,Jennifer,Mary,0
386659BNTLF6OUOJFDFMWCRNN1H10J-2,sighted,emistic,ADJ,JJ,_,The meaning of emistic is able to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was emistic.,Jennifer,Mary,1
388CL5C1RL19JQXQQTGQEHNR28WHLZ-1,cheap,macian,ADJ,JJR,_,The meaning of macian is relatively low in price or charging low prices.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is more macian.",doors,desks,0
388CL5C1RL19JQXQQTGQEHNR28WHLZ-2,strong,macian,ADJ,JJR,_,The meaning of macian is having strength or power greater than average or expected.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is more macian.",doors,desks,1
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-1,mild,pisepy,ADJ,JJ,_,The meaning of pisepy is moderate in type or degree or effect or force; far from extreme.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too pisepy.",conditioner,hair,0
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-2,straight,pisepy,ADJ,JJ,_,The meaning of pisepy is (of hair) having no waves or curls.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too pisepy.",conditioner,hair,1
38O9DZ0A641NLFR1K47H2UZRLCD62I-1,keep,ramal,VERB,VBD,_,"The verb to ramal means to keep in a certain state, position, or activity; e.g.,.","Keeping the doors closed and the windows opened kept the apartment cool , because the _ ramal out the heat.",doors,windows,0
38O9DZ0A641NLFR1K47H2UZRLCD62I-2,let,ramal,VERB,VBD,_,The verb to ramal means to make it possible through a specific action or lack of action for something to happen.,"Keeping the doors closed and the windows opened kept the apartment cool , because the _ ramal out the heat.",doors,windows,1
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-1,shame,amat,NOUN,NN,_,The word amat refers to the shame you feel when your inadequacy or guilt is made public.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The amat showed on _ 's face.,Nick,Randy,1
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-2,anger,amat,NOUN,NN,_,The word amat refers to a strong emotion; a feeling that is oriented toward some real or supposed grievance.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The amat showed on _ 's face.,Nick,Randy,0
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-1,old,tuder,ADJ,JJ,_,The meaning of tuder is (used especially of persons) having lived for a relatively long time or attained a specific age.,"Paint was applied to the chairs but not the tables, since the _ were tuder.",tables,chairs,1
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-2,new,tuder,ADJ,JJ,_,The meaning of tuder is not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered.,"Paint was applied to the chairs but not the tables, since the _ were tuder.",tables,chairs,0
391FPZIE4E0C2GKKZ78R54J9DQQUHL-1,small,casipy,ADJ,JJ,_,The meaning of casipy is limited or below average in number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that casipy.,passport,purse,0
391FPZIE4E0C2GKKZ78R54J9DQQUHL-2,big,casipy,ADJ,JJ,_,The meaning of casipy is above average in size or number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that casipy.,passport,purse,1
39I4RL8QGJFYRTRY035902X7QL24HH-1,low,arrian,ADV,RB,_,The word arrian means less than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced arrian.,wool,cotton,0
39I4RL8QGJFYRTRY035902X7QL24HH-2,high,arrian,ADV,RB,_,The word arrian means greater than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced arrian.,wool,cotton,1
39I4RL8QGJFYRTRY035902X7QMUH4O-1,inherit,knush,VERB,VBD,_,The verb to knush means to obtain from someone after their death.,Patricia decided to buy Felicia dinner because they had been through a lot and _ just knushed some money.,Felicia,Patricia,1
39I4RL8QGJFYRTRY035902X7QMUH4O-2,lose,knush,VERB,VBD,_,"The verb to knush means to fail to keep or to maintain; cease to have, either physically or in an abstract sense.",Patricia decided to buy Felicia dinner because they had been through a lot and _ just knushed some money.,Felicia,Patricia,0
39KV3A5D1ALZUEM4XTRFZQCREHVS75-1,large,taropal,ADJ,JJ,_,The meaning of taropal is above average in size or number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a taropal amount of gas.,car,truck,0
39KV3A5D1ALZUEM4XTRFZQCREHVS75-2,small,taropal,ADJ,JJ,_,The meaning of taropal is limited or below average in number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a taropal amount of gas.,car,truck,1
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-1,say,suend,VERB,VBD,_,The verb to suend means to express in words.,Emily said that Victoria's hijab was silly and old fashioned. _ suend some very offensive things.,Emily,Victoria,0
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-2,hear,suend,VERB,VBD,_,The verb to suend means to perceive (sound) via the auditory sense.,Emily said that Victoria's hijab was silly and old fashioned. _ suend some very offensive things.,Emily,Victoria,1
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-1,deep,bergad,ADJ,JJ,_,The meaning of bergad is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"The woman avoided the hole but easily stepped over the pit, because the _ was very bergad.",hole,pit,0
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-2,shallow,bergad,ADJ,JJ,_,The meaning of bergad is lacking physical depth; having little spatial extension downward or inward from an outer surface or backward or outward from a center.,"The woman avoided the hole but easily stepped over the pit, because the _ was very bergad.",hole,pit,1
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-1,clean,singy,ADJ,JJ,_,The meaning of singy is free from dirt or impurities; or having clean habits.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very singy person.,Derrick,Benjamin,0
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-2,dirty,singy,ADJ,JJ,_,The meaning of singy is soiled or likely to soil with dirt or grime.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very singy person.,Derrick,Benjamin,1
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-1,appreciate,sollin,VERB,VBD,_,The verb to sollin means to recognize with gratitude; be grateful for.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ sollined the original language of the film.,Lawrence,Jason,0
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-2,criticize,sollin,VERB,VBD,_,The verb to sollin means to find fault with; express criticism of; point out real or perceived flaws.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ sollined the original language of the film.,Lawrence,Jason,1
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-1,shallow,evary,ADJ,JJR,_,The meaning of evary is lacking depth of intellect or knowledge; concerned only with what is obvious.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is evarier.",Emily,Angela,1
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-2,deep,evary,ADJ,JJR,_,The meaning of evary is marked by depth of thinking.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is evarier.",Emily,Angela,0
3A520CCNWNY198GDJ37US2MUQD6EAI-1,flimsy,occipy,ADJ,JJ,_,The meaning of occipy is lacking solidity or strength.,The arrow stuck to the bark but not the stone because the _ was occipy.,bark,stone,0
3A520CCNWNY198GDJ37US2MUQD6EAI-2,hard,occipy,ADJ,JJ,_,The meaning of occipy is resisting weight or pressure.,The arrow stuck to the bark but not the stone because the _ was occipy.,bark,stone,1
3A520CCNWNY198GDJ37US2MUQDNEAZ-1,hot,welstic,ADJ,JJ,_,The meaning of welstic is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The chef added butter to the pan on the stove and it began to melt right away because the _ was welstic.,butter,pan,1
3A520CCNWNY198GDJ37US2MUQDNEAZ-2,soft,welstic,ADJ,JJ,_,The meaning of welstic is yielding readily to pressure or weight.,The chef added butter to the pan on the stove and it began to melt right away because the _ was welstic.,butter,pan,0
3ACRLU860PSLM7KC9FJQFBU8WMLBET-1,unemployed,arlary,ADJ,JJ,_,The meaning of arlary is not engaged in a gainful occupation.,Tanya recently finished filling out a job application but not Megan because _ is currently arlary.,Tanya,Megan,0
3ACRLU860PSLM7KC9FJQFBU8WMLBET-2,work,arlar,VERB,VBG,_,The verb to arlar means to be employed.,Tanya recently finished filling out a job application but not Megan because _ is currently arlar.,Tanya,Megan,1
3B286OTISGVOED1CH2ULHGNUJF2JA3-1,small,deloned,ADJ,JJ,_,The meaning of deloned is limited or below average in number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is deloned.,jacket,book,1
3B286OTISGVOED1CH2ULHGNUJF2JA3-2,big,deloned,ADJ,JJ,_,The meaning of deloned is above average in size or number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is deloned.,jacket,book,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-1,smooth,molay,ADJ,JJ,_,The meaning of molay is having a surface free from roughness or bumps or ridges or irregularities.,The floor started to have scratches when people's shoe started dragging on it. The _ was molay.,floor,shoe,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-2,rough,molay,ADJ,JJ,_,The meaning of molay is having or caused by an irregular surface.,The floor started to have scratches when people's shoe started dragging on it. The _ was molay.,floor,shoe,1
3BPP3MA3TEYXZG6O0S8KTEQE9S9ELK-1,right,subian,ADJ,JJ,_,The meaning of subian is free from error; especially conforming to fact or truth.,"The woman kept the bikini but returned the top, because the _ was the subian size.",top,bikini,1
3BPP3MA3TEYXZG6O0S8KTEQE9S9ELK-2,wrong,subian,ADJ,JJ,_,The meaning of subian is not correct; not in conformity with fact or truth.,"The woman kept the bikini but returned the top, because the _ was the subian size.",top,bikini,0
3CMV9YRYP3ZQG7T9UV7BYWFXP0HJLC-1,attend,rette,VERB,VB,_,"The verb to rette means to be present at (meetings, church services, university), etc..","Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to rette.",Samantha,Christine,1
3CMV9YRYP3ZQG7T9UV7BYWFXP0HJLC-2,judge,rette,VERB,VB,_,The verb to rette means to put on trial or hear a case and sit as the judge at the trial of.,"Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to rette.",Samantha,Christine,0
3CMV9YRYP3ZQG7T9UV7BYWFXPXIJL7-1,deep,irder,ADJ,JJ,_,The meaning of irder is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"the water poured freely into the hole until it disappeared , the _ was irder.",hole,water,0
